PartitionKey,RowKey,Outcome,MarriageDate,ChildrenData,DivorceData,DivorceDate,MalePersonId,FemalePersonId,Embeddings,KutaScore,MarriageDuration
Love-5ccd4d9442,,Dissolution,09/12/1995,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",10/24/2001,HenriLeconte1963,ValerieBarlois1969,"[3.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0]",50,6.116358658453114
Love-5cdea94e0f,,Dissolution,08/13/1964,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",02/16/1969,AlainDelon1935,GenevièveFontanel1936,"[0.0,6.0,8.0,7.0,0.0,2.0,1.0,4.0]",80,4.511978097193703
Love-5cffd4ac2c,,Happiness,06/30/1936,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,LouisBarthou1862,Jean1913,"[3.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0]",45,0
Love-5d169ed3ed,,Happiness,06/27/1992,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""1"",""childrenHealth"":""one son, Matteo, was born with a congenital condition"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",01/01/0001,AndreaBocelli1958,MicheleProfeta1947,"[0.0,6.0,8.0,7.0,0.0,2.0,0.0,0.0]",65,0
Love-5e00f97bd2,,Happiness,07/15/1964,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,GuyBoniface1937,LilianCamberabero1937,"[0.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0]",40,0
Love-5e74a3b8f0,,Happiness,01/01/1990,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,AlainResnais1922,SabineAzéma1949,"[0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0]",20,0
Love-5f2a1004c1,,Dissolution,07/01/1972,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/1992,JoséCarreras1946,KatiaRicciarelli1946,"[3.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0]",45,20
Love-5f3ba881c3,,Happiness,07/16/1927,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""average"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,JeanLefebvre1919,SimoneBarbier1903,"[0.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0]",40,0
Love-601daf05d8,,Happiness,06/15/1946,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,Louis1894,Jean1923,"[3.0,0.0,8.0,0.0,0.0,2.0,1.0,4.0]",50,0
Love-60859471d7,,Struggle,07/03/1928,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,HeinrichHimmler1900,GertrudScholtz1902,"[3.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0]",35,0
Love-6164ef15bc,,Happiness,02/21/1975,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,GaryTrent1974,DorisSchaefer1951,"[3.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0]",35,0
Love-61a2fcbf4f,,Dissolution,07/01/1994,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",07/01/1996,EdwardNorton1969,KarenLeeBreschi1941,"[3.0,6.0,8.0,7.0,5.0,0.0,1.0,0.0]",85,2.001368925393566
Love-6246f59618,,Dissolution,05/15/1993,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""irreconcilable differences"",""dataCredibility"":""medium""}}",02/07/2000,MatthewPerry1969,GenevieveRochette1969,"[3.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0]",30,6.7323750855578375
Love-632bd70659,,Happiness,01/01/0001,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,MichelHazanavicius1967,BéréniceBejo1976,"[0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0]",40,0
Love-634d4bf941,,Happiness,07/01/1960,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""1"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,GianniVersace1946,SergioGaleotti1945,"[3.0,0.0,8.0,0.0,0.0,2.0,1.0,4.0]",50,0
Love-638f5329b4,,Dissolution,05/05/1984,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/1990,JimKerr1959,ChrissieHynde1951,"[0.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0]",55,6.155601186402008
Love-63b9cbc44d,,Dissolution,07/04/1994,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",01/01/0001,GérardDarmon1948,MathildaMay1965,"[0.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0]",45,0
Love-63eaf734ea,,Happiness,06/19/1953,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""1"",""diedChildrenCount"":""1"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,GianniAgnelli1921,MariaPerego1923,"[0.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0]",40,0
Love-63f12d4f11,,Dissolution,07/05/1972,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""""}}",07/01/1984,ThierryRoussel1953,Jean19522,"[3.0,6.0,8.0,7.0,5.0,0.0,1.0,0.0]",85,11.989961213780514
Love-642ad4bb05,,Dissolution,07/01/1981,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/1984,FrançoisTruffaut1932,FannyArdant1949,"[3.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0]",40,3.0006844626967832
Love-644606e9ea,,Happiness,01/12/1899,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",01/01/0001,HenriMatisse1869,MarieGeorgeChevalier1889,"[3.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0]",40,0
Love-64c69d0fbf,,Dissolution,07/01/1928,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""1"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/1934,GeorgesBataille1897,SylviaBataille1908,"[3.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0]",40,5.9986310746064335
Love-658bebd064,,Dissolution,06/15/1951,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""1"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/23/1952,LennyBruce1925,DeniseLabbe1926,"[0.0,0.0,8.0,0.0,5.0,2.0,1.0,0.0]",45,1.106091718001369
Love-660a15eabb,,Happiness,07/01/1962,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,JacquesDemy1931,AgnèsVarda1928,"[0.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0]",40,0
Love-66687e9814,,Happiness,01/12/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean1930,"[0.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0]",60,0
Love-6672a67f36,,Dissolution,07/12/1971,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",12/30/1979,ChristopheLambert1964,IngridLafforgue1948,"[0.0,0.0,8.0,7.0,5.0,0.0,1.0,0.0]",60,8.46817248459959
Love-66b1fa610c,,Happiness,03/28/1993,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",01/01/0001,RobertFoxworth1941,ElizabethMontgomery1933,"[3.0,0.0,8.0,0.0,0.0,2.0,1.0,4.0]",50,0
Love-66d4f3bbef,,Happiness,06/12/1937,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""1"",""childrenHealth"":""average"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",01/01/0001,ChristianDior1905,JeanGalia1907,"[0.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0]",30,0
Love-671968cb81,,Happiness,04/26/1950,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,LudovicKennedy1919,MoiraShearer1926,"[0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0]",20,0
Love-674f637825,,Happiness,06/11/2000,"{""children"":{""adoptedCount"":""3"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,MarkRuffalo1967,KathrynMorton1955,"[0.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0]",60,0
Love-67a8746965,,Happiness,11/19/1953,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",01/01/0001,GianniAgnelli1921,AidaAmoretti1938,"[0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0]",10,0
Love-67f1583752,,Happiness,01/12/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean19361,"[3.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0]",40,0
Love-681a27a79d,,Dissolution,07/15/1972,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""""}}",07/01/1984,ThierryRoussel1953,Jean1953,"[0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0]",20,11.962582705909194
Love-681d29e8c8,,Happiness,01/25/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,JacquesRivette1928,FrançoiseMallet1930,"[3.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0]",65,0
Love-6829fed1f0,,Struggle,01/01/0001,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""violence"",""dataCredibility"":""high""}}",01/01/0001,MarilynManson1969,EvanRachelWood1987,"[3.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0]",35,0
Love-689137012d,,Happiness,07/17/1917,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""1"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,WilliamButlerYeats1865,SaraMurphy1883,"[0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0]",25,0
Love-692f6614b6,,Happiness,01/29/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean1946,"[3.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0]",65,0
Love-69522519a2,,Dissolution,07/01/1963,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""not available"",""dataCredibility"":""low""}}",07/01/1965,YvesBoisset1939,NinaCompanéez1937,"[3.0,0.0,8.0,7.0,5.0,0.0,1.0,0.0]",65,2.001368925393566
Love-6993fb3940,,Dissolution,07/01/1960,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""low""}}",07/01/1968,ChristianBourgois1933,AgnèsB.1941,"[3.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0]",40,8
Love-6a3db2c425,,Happiness,07/01/1961,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,LeonGolub1922,NancySpero1926,"[0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0]",20,0
Love-6a75be5cd2,,Happiness,08/20/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,FrancisLai1932,LianeDayde1932,"[3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0]",30,0
Love-6b779812f4,,Dissolution,07/05/2003,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",12/21/2007,ThierryHenry1977,Jean1968,"[0.0,0.0,8.0,7.0,0.0,2.0,0.0,0.0]",45,4.462696783025325
Love-6b90c63ac2,,Happiness,07/25/1945,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,AlbertoLattuada1914,LuisellaBeghi1921,"[0.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0]",40,0
Love-6c0a1aaab1,,Dissolution,07/01/1986,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""not available"",""dataCredibility"":""low""}}",07/01/1989,EsaiMorales1962,MariaRosaMaso1943,"[0.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0]",30,3.0006844626967832
Love-6d07be0432,,Happiness,07/01/2001,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""4"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,AlessandroBenetton1964,DeborahCompagnoni1970,"[3.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0]",40,0
Love-6e7068a677,,Dissolution,07/01/1985,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",07/01/2005,StefanoGabbana1962,DomenicoDolce1958,"[0.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0]",60,20
Love-6eaca1e514,,Happiness,12/22/1951,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,YvesMontand1921,SimoneSignoret1921,"[3.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0]",45,0
Love-6efbf6fb5e,,Happiness,07/01/1953,"{""children"":{""adoptedCount"":""2"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PierreCardin1922,HilairePratesi1931,"[3.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0]",35,0
Love-6f1d87b8aa,,Dissolution,09/26/1955,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",03/06/1959,EddieFisher1928,DebbieReynolds1932,"[3.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0]",45,3.4414784394250515
Love-6f74297f14,,Dissolution,08/20/1954,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",02/20/1961,DanielGélin1921,Marie1928,"[0.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0]",40,6.505133470225872
Love-6f8d701bec,,Dissolution,12/29/1961,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""4"",""diedChildrenCount"":""1"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",06/09/1996,LucianoPavarotti1935,FrancaRavedone1945,"[3.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0]",35,34.444900752908964
Love-7003944e68,,Dissolution,07/01/1985,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""""}}",07/01/1998,AlexandreDebanne1960,MireilleDumas1953,"[0.0,0.0,8.0,7.0,5.0,0.0,1.0,0.0]",60,12.999315537303216
Love-70d93e1954,,Dissolution,07/01/1947,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",07/01/1969,EdgarMorin1921,ReneMarillAlbérès1921,"[3.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0]",35,22.001368925393567
Love-72300c44b6,,Happiness,04/17/1957,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,CarloPonti1912,SophiaLoren1934,"[0.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0]",45,0
Love-7281dc2c5e,,Happiness,09/15/1950,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",01/01/0001,ChristianMarquand1927,ColetteBrosset1922,"[3.0,6.0,8.0,7.0,5.0,0.0,1.0,0.0]",85,0
Love-72a22da8f1,,Dissolution,09/11/1960,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",08/29/1965,TommySands1937,NancySinatra1940,"[3.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0]",55,4.963723477070499
Love-739f9b98e7,,Happiness,05/16/1995,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""N/A"",""dataCredibility"":""low""}}",01/01/0001,EricCantona1966,HeleneCortin1972,"[3.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0]",65,0
Love-73ed10ed4b,,Happiness,10/22/1991,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,JohnnyDorelli1937,GloriaGuida1955,"[0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0]",40,0
Love-746f89e8b4,,Happiness,04/07/1921,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,CharlesdeGaulle1890,YvonnedeGaulle1900,"[3.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0]",50,0
Love-748946a3b8,,Dissolution,03/13/1967,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",02/14/1968,AlainDelon1935,MichèleMercier1939,"[0.0,0.0,8.0,7.0,5.0,0.0,1.0,4.0]",70,0.9253935660506503
